#,Intensity,KB0_x,KB0_y,KB0_d,KB0_led
0,0.0027625,,,,
1,0.00255,,,,
2,0.0025854166666666673,,,,
3,0.0025854166666666673,,,,
4,0.0025854166666666673,,,,
5,0.0025854166666666673,,,,
6,0.050291666666666665,,,,
7,0.20116666666666666,,,,
8,0.2751875,,,,
9,0.3282770833333333,,,,
10,0.36702291666666653,,,,
11,0.47164375,,,,
12,0.75171875,,,,
13,0.42067916666666666,,,,
14,0.6899166666666666,,,,
15,0.7208,,,,
16,0.8033208333333334,,,,
17,1.27425625,1413.0,2362.0,-0.6125375566103034,0.0
18,1.6184,1404.0,2338.0,-0.6747409422235526,0.0
19,1.9369729166666667,1395.0,2311.0,-0.8605253193082104,0.0
20,2.2078041666666666,1390.0,2287.0,-0.9790201562533936,0.0
21,2.477077083333333,,,,
22,2.705195833333333,1375.0,2239.0,-1.180748254531447,0.0
23,2.847641666666666,1372.0,2219.0,-1.2993178443959819,0.0
24,2.8796229166666665,1363.0,2191.0,-1.3585258310788055,0.0
25,2.8678291666666667,1366.0,2167.0,-1.3650537153968612,0.0
26,2.8873083333333334,1367.0,2146.0,-1.350302565428225,0.0
27,2.8976854166666666,1375.0,2111.0,-1.4330601358345518,0.0
28,2.9024666666666668,1375.0,2098.0,-1.4265069322571542,0.0
29,2.9088416666666665,1378.0,2066.0,-1.4536875822280324,0.0
30,2.93706875,1379.0,2042.0,-1.4644034720959924,0.0
31,2.9265145833333333,1381.0,2018.0,-1.513167899317423,0.0
32,2.9382375,1381.0,1996.0,-1.5147802232517174,0.0
33,2.959097916666667,1381.0,1972.0,-1.5524497616817765,0.0
34,2.96023125,1381.0,1948.0,-1.5800553214570197,0.0
35,2.9699,1379.0,1925.0,-1.561705668129837,0.0
36,3.0035458333333334,1378.0,1901.0,-1.5797246609747333,0.0
37,2.9986229166666667,1376.0,1879.0,-1.5881858780842273,0.0
38,3.0187395833333333,1375.0,1856.0,-1.6224744112773266,0.0
39,3.0402375,1370.0,1831.0,-1.6229229758405428,0.0
40,3.0341104166666666,1367.0,1807.0,-1.6402496527902188,0.0
41,3.0476041666666664,1364.0,1784.0,-1.6575346654708818,0.0
42,3.0695979166666665,1360.0,1759.0,-1.6898882120440626,0.0
43,3.060070833333333,1354.0,1735.0,-1.706705429015147,0.0
44,3.0711916666666665,1348.0,1711.0,-1.7150857213326391,0.0
45,3.0895729166666666,1342.0,1685.0,-1.7247409912532463,0.0
46,3.081072916666667,1336.0,1661.0,-1.7415315382701797,0.0
47,3.098320833333333,1333.0,1639.0,-1.7912900881615683,0.0
48,3.125025,1321.0,1613.0,-1.7582254392385703,0.0
49,3.1218020833333333,1318.0,1591.0,-1.8363059855848085,0.0
50,3.1220145833333333,1306.0,1567.0,-1.7994831524671209,0.0
51,3.155022916666667,1294.0,1544.0,-1.7346045224386974,0.0
52,3.1283541666666665,1285.0,1520.0,-1.7681918866447774,0.0
53,3.13724375,1283.0,1501.0,-1.8925468811915391,0.0
54,3.1672416666666665,1267.0,1472.0,-1.843490663340564,0.0
55,3.150702083333333,1258.0,1450.0,-1.9055331641117117,0.0
56,3.151658333333333,1249.0,1426.0,-1.9713308421806823,0.0
57,3.189589583333333,1240.0,1406.0,-1.9967259833288384,0.0
58,3.1647979166666667,1228.0,1382.0,-2.015578249774032,0.0
59,3.16168125,1207.0,1351.0,-1.9812621913586623,0.0
60,3.1643375,1202.0,1336.0,-2.068139043141719,0.0
61,3.1440083333333333,1180.0,1303.0,-2.0617808740535266,0.0
62,3.1348708333333333,1166.0,1285.0,-2.041962591108007,0.0
63,3.1465229166666666,1150.0,1259.0,-2.093199758511425,0.0
64,3.1378104166666665,1144.0,1250.0,-2.13115620369974,0.0
65,3.1311520833333333,1127.0,1231.0,-2.1446822210913004,0.0
66,3.108697916666667,1111.0,1204.0,-2.19777001498546,0.0
67,3.126052083333333,1094.0,1189.0,-2.1890926902612398,0.0
68,3.102677083333333,1069.0,1156.0,-2.1842563923686003,0.0
69,3.110575,1051.0,1132.0,-2.2522757115010537,0.0
70,3.1258041666666667,1042.0,1127.0,-2.2601057746749778,0.0
71,3.1167375,1024.0,1108.0,-2.296740830883688,0.0
72,3.0966916666666666,994.0,1069.0,-2.349905264939637,0.0
73,3.112877083333333,985.0,1070.0,-2.338232350344488,0.0
74,3.0746979166666666,964.0,1052.0,-2.362182442576258,0.0
75,3.0742729166666667,934.0,1015.0,-2.4127379271371625,0.0
76,3.074839583333333,923.0,1018.0,-2.403777593469328,0.0
77,3.0682875,902.0,997.0,-2.432966381462123,0.0
78,3.0548291666666665,881.0,980.0,-2.4564489656979203,0.0
79,3.0631166666666667,850.0,949.0,-2.5069408713127666,0.0
80,3.0348895833333334,836.0,953.0,-2.4946959721082496,0.0
81,3.0309583333333334,805.0,919.0,-2.543834261996712,0.0
82,3.03056875,782.0,901.0,-2.5686265107010877,0.0
83,3.03311875,758.0,890.0,-2.5829933382462307,0.0
84,2.9953645833333336,745.0,896.0,-2.579405909689764,0.0
85,2.98934375,713.0,862.0,-2.638749442661932,0.0
86,2.9628875,686.0,847.0,-2.6494974364189647,0.0
87,2.94790625,674.0,854.0,-2.6402270921221227,0.0
88,2.93791875,638.0,823.0,-2.694072678432623,0.0
89,2.930764583333333,625.0,836.0,-2.677945044588987,0.0
90,2.893577083333333,599.0,826.0,-2.696810730610658,0.0
91,2.87884375,574.0,811.0,-2.7267783704687325,0.0
92,2.860675,544.0,805.0,-2.677945044588987,0.0
93,2.8334041666666665,526.0,787.0,-2.7866062604295756,0.0
94,2.8249395833333333,499.0,778.0,-2.809533186046908,0.0
95,2.815908333333333,472.0,775.0,-2.7985687131690895,0.0
96,2.79958125,442.0,772.0,-2.7720062792169733,0.0
97,2.785697916666667,422.0,757.0,-2.8461518164460733,0.0
98,2.7852375,397.0,751.0,-2.8587834422901897,0.0
99,2.74985625,371.0,743.0,-2.8867523772217925,0.0
100,2.74581875,346.0,737.0,-2.9025545146413236,0.0
101,2.7117479166666665,317.0,739.0,-2.9129058279175686,0.0
102,2.664360416666667,292.0,733.0,-2.9310830914624373,0.0
103,2.63616875,262.0,730.0,-2.9594243431170297,0.0
104,2.6200895833333333,241.0,724.0,-2.9764439761751658,0.0
105,2.584779166666667,214.0,721.0,-2.992702705980296,0.0
106,2.473075,167.0,732.0,-2.539939020931468,0.0
