#,Intensity,KB0_x,KB0_y,KB0_d,KB0_led
0,3.2191270833333334,1768.0,1901.0,-0.8156919233162234,0.0
1,3.2241916666666666,1789.0,1865.0,-0.7730531115532239,0.0
2,3.2246166666666665,1804.0,1837.0,-0.8206776369910396,0.0
3,3.21544375,1825.0,1798.0,-0.7041818569467108,0.0
4,3.2287958333333333,1846.0,1765.0,-0.7103946168803706,0.0
5,3.23988125,1874.0,1729.0,-0.7610127542247298,0.0
6,3.254225,1889.0,1705.0,-0.8202677449522381,0.0
7,3.261520833333333,1918.0,1663.0,-0.7853981633974483,0.0
8,3.251427083333333,1939.0,1627.0,-0.7793376315391379,0.0
9,3.2419,1954.0,1603.0,-0.8146296007696686,0.0
10,3.2395270833333334,1975.0,1564.0,-0.7571570861926605,0.0
11,3.2675770833333333,2006.0,1523.0,-0.7853981633974483,0.0
12,3.2771041666666667,2027.0,1490.0,-0.7615931372123783,0.0
13,3.285108333333333,2039.0,1466.0,-0.802539341536057,0.0
14,3.261308333333333,2075.0,1417.0,-0.7853981633974483,0.0
15,3.26623125,2083.0,1403.0,-0.7911784458411101,0.0
16,3.2725354166666665,2120.0,1345.0,-0.7600871142546,0.0
17,3.28620625,2128.0,1334.0,-0.7796178809537866,0.0
18,3.26729375,2162.0,1279.0,-0.7435065183015194,0.0
19,3.2452645833333333,2173.0,1265.0,-0.7739044166824178,0.0
20,3.1877125,2198.0,1222.0,-0.7684506335910434,0.0
21,3.161539583333333,2221.0,1187.0,-0.7684506335910434,0.0
22,3.11089375,2245.0,1153.0,-0.7740350161331576,0.0
23,3.0776020833333333,2270.0,1124.0,-0.7513204518104405,0.0
24,2.9913979166666667,2305.0,1067.0,-0.7543522411534251,0.0
25,2.9264791666666667,2317.0,1051.0,-0.7454194762741583,0.0
26,2.814775,2341.0,1018.0,-0.734014861258843,0.0
27,2.77896875,2368.0,983.0,-0.7286410055753549,0.0
28,2.71968125,2389.0,944.0,-0.7454194762741583,0.0
