#,Intensity,KB0_x,KB0_y,KB0_d,KB0_led
0,3.29066875,1279.0,1525.0,-1.5125290238253633,0.0
1,3.3186125,1273.0,1489.0,-1.4637688537455225,0.0
2,3.3343375,1264.0,1450.0,-1.441441373914177,0.0
3,3.31786875,1264.0,1412.0,-1.4637688537455225,0.0
4,3.3454229166666667,1258.0,1375.0,-1.4565419988334571,0.0
5,3.29576875,1250.0,1333.0,-1.441441373914177,0.0
6,3.3039854166666665,1249.0,1297.0,-1.4484594929794006,0.0
7,3.267541666666667,1244.0,1261.0,-1.4474586258951727,0.0
8,3.1984791666666665,1240.0,1220.0,-1.4393276311080276,0.0
9,3.15041875,1234.0,1180.0,-1.4403930189057632,0.0
10,3.045620833333333,1231.0,1141.0,-1.4403930189057632,0.0
11,3.04119375,1228.0,1105.0,-1.4312140828710178,0.0
12,2.873,1219.0,1042.0,-1.4399689307208396,0.0
13,2.852316666666667,1219.0,1024.0,-1.4323435754476392,0.0
14,2.7491833333333333,1210.0,961.0,-1.4364748848419282,0.0
15,2.7231875,1213.0,946.0,-1.4312140828710178,0.0
16,2.652035416666666,1207.0,883.0,-1.442199576139993,0.0
17,2.6738166666666667,1204.0,865.0,-1.4323435754476392,0.0
18,2.6355666666666666,1202.0,823.0,-1.4334550493279627,0.0
19,2.63446875,1198.0,782.0,-1.4231189897470709,0.0
20,2.6240916666666667,1195.0,742.0,-1.4243121484013357,0.0
21,2.5934916666666665,1192.0,700.0,-1.4162997098605157,0.0
22,2.60185,1189.0,658.0,-1.4096054123566495,0.0
23,2.588710416666667,1186.0,614.0,-1.4096054123566495,0.0
24,2.61406875,1183.0,578.0,-1.4003356143519727,0.0
25,2.60695,1180.0,532.0,-1.393806097631554,0.0
26,2.63000625,1177.0,490.0,-1.3952041648447164,0.0
27,2.611625,1174.0,448.0,-1.3952041648447164,0.0
28,2.637620833333333,1174.0,404.0,-1.3965805403519524,0.0
29,2.62055,1174.0,362.0,-1.3952041648447164,0.0
30,2.400435416666667,1171.0,334.0,-1.393806097631554,0.0
31,2.38138125,1171.0,337.0,-1.3923858274438563,0.0
32,2.396822916666667,1171.0,334.0,-1.393806097631554,0.0
33,2.382833333333333,1172.0,343.0,-1.398954308909365,0.0
34,2.3947333333333334,1172.0,337.0,-1.4096054123566495,0.0
35,2.3905541666666665,1175.0,332.0,-1.441441373914177,0.0
36,2.3970708333333333,1180.0,334.0,-1.4903253155294358,0.0
37,2.3908729166666665,1183.0,338.0,-1.5220544754849652,0.0
38,2.4013916666666666,1183.0,313.0,-1.562249526362285,0.0
39,2.38223125,1192.0,341.0,-1.5789928645448092,0.0
40,2.384958333333333,1195.0,337.0,-1.5949851564537332,0.0
41,2.3914395833333333,1198.0,337.0,-1.6357454957629194,0.0
42,2.3816291666666665,1201.0,335.0,-1.6599899393866298,0.0
43,2.3796104166666665,1204.0,334.0,-1.6921483273656603,0.0
44,2.370685416666667,1205.0,337.0,-1.717280505188458,0.0
45,2.374475,1207.0,337.0,-1.7252929437292777,0.0
46,2.3861625,1208.0,337.0,-1.7332854360121,0.0
47,2.3784770833333333,1207.0,335.0,-1.7346045224386974,0.0
48,2.3775916666666665,1207.0,335.0,-1.7265493075461888,0.0
49,2.374616666666667,1204.0,335.0,-1.7346045224386974,0.0
50,2.37373125,1201.0,334.0,-1.7161063374305987,0.0
51,2.386445833333333,1196.0,334.0,-1.7001512796756164,0.0
52,2.4034104166666665,1186.0,311.0,-1.658291667597288,0.0
53,2.402914583333333,1183.0,332.0,-1.627188087720856,0.0
54,2.394308333333333,1175.0,334.0,-1.5867949616712402,0.0
55,2.413504166666667,1168.0,335.0,-1.5466074971360604,0.0
56,2.413504166666667,1156.0,310.0,-1.5089284809305166,0.0
57,2.40666875,1151.0,340.0,-1.441441373914177,0.0
58,2.402241666666667,1144.0,334.0,-1.3873967425753797,0.0
59,2.4131145833333334,1138.0,334.0,-1.3024301158889895,0.0
60,2.39795625,1129.0,338.0,-1.2439696738649562,0.0
61,2.40964375,1121.0,335.0,-1.1858389405007943,0.0
62,2.400222916666667,1117.0,341.0,-1.150916369589345,0.0
63,2.400222916666667,1109.0,340.0,-1.1143170537911824,0.0
64,2.386977083333333,1109.0,340.0,-1.0740725499192758,0.0
65,2.3798583333333334,1103.0,316.0,-1.0274698579685673,0.0
66,2.3718895833333336,1111.0,340.0,-1.000932323301578,0.0
67,2.370897916666667,1114.0,337.0,-0.9827937232473292,0.0
68,2.3736604166666666,1114.0,313.0,-0.9680527763120192,0.0
69,2.388677083333333,1124.0,337.0,-1.000932323301578,0.0
70,2.3984520833333334,1135.0,337.0,-1.0708010967750698,0.0
71,2.41963125,1144.0,338.0,-1.1253285328670688,0.0
