#,Intensity,KB0_x,KB0_y,KB0_d,KB0_led
0,3.450858333333333,1523.0,2134.0,-1.3188410326762603,0.0
1,3.5463416666666667,1522.0,2105.0,-1.217254367043778,0.0
2,3.6254625,1528.0,2096.0,-1.2924966677897851,0.0
3,3.800102083333333,1535.0,2092.0,-1.4098085130240892,0.0
4,3.68995625,1540.0,2068.0,-1.3785114549873023,0.0
5,3.6279416666666666,1544.0,2036.0,-1.281104755549737,0.0
6,3.51974375,1550.0,2008.0,-1.2776094302370145,0.0
7,3.3942979166666665,1558.0,1978.0,-1.3215441854096828,0.0
8,3.2569166666666667,1562.0,1946.0,-1.3022168962760163,0.0
9,3.130691666666667,1567.0,1915.0,-1.3236990227701797,0.0
10,3.0441333333333334,1574.0,1882.0,-1.3492675221781487,0.0
11,3.05436875,1576.0,1850.0,-1.3215441854096828,0.0
12,3.0708729166666666,1582.0,1819.0,-1.3956193322717352,0.0
13,3.097754166666667,1585.0,1789.0,-1.4070580856805377,0.0
14,3.1101854166666665,1588.0,1756.0,-1.4141944498128811,0.0
15,3.129664583333333,1591.0,1726.0,-1.468589608687643,0.0
16,3.12895625,1597.0,1690.0,-1.5013430007995745,0.0
17,3.1465229166666666,1597.0,1661.0,-1.512040504079174,0.0
18,3.1557666666666666,1597.0,1627.0,-1.4946725235743694,0.0
19,3.175316666666667,1597.0,1594.0,-1.5031033041009283,0.0
20,3.1929541666666665,1594.0,1561.0,-1.4360250423171654,0.0
21,3.195964583333333,1597.0,1529.0,-1.554131203080956,0.0
22,3.2089979166666667,1594.0,1495.0,-1.5130094960239588,0.0
23,3.2167541666666666,1594.0,1462.0,-1.5874614505088374,0.0
24,3.22585625,1592.0,1435.0,-1.6211738339759545,0.0
25,3.229433333333333,1591.0,1391.0,-1.656059196235426,0.0
26,3.244166666666666,1586.0,1363.0,-1.644433432094862,0.0
27,3.23499375,1582.0,1328.0,-1.669646648863163,0.0
28,3.226954166666667,1579.0,1291.0,-1.706705429015147,0.0
29,3.214770833333333,1573.0,1256.0,-1.7247409912532463,0.0
30,3.1930604166666665,1567.0,1237.0,-1.7126933813990606,0.0
31,3.172058333333333,1559.0,1193.0,-1.7209188128106587,0.0
32,3.148789583333333,1555.0,1160.0,-1.7748143063874453,0.0
33,3.1199958333333333,1547.0,1124.0,-1.784857010358718,0.0
34,3.0765041666666666,1540.0,1108.0,-1.7813058889222528,0.0
35,3.04013125,1531.0,1057.0,-1.8198986778876416,0.0
36,2.998197916666667,1522.0,1043.0,-1.7994831524671209,0.0
37,2.9943375,1513.0,991.0,-1.8686787356478451,0.0
38,2.9764166666666667,1501.0,952.0,-1.86995185710484,0.0
39,2.97914375,1490.0,944.0,-1.8686787356478451,0.0
40,2.9554145833333334,1478.0,892.0,-1.9086745150351752,0.0
41,2.9843854166666666,1468.0,874.0,-1.9055331641117117,0.0
42,2.960975,1456.0,841.0,-1.9160412519035332,0.0
43,2.9967104166666667,1441.0,811.0,-1.9373717166390756,0.0
44,2.967420833333333,1429.0,776.0,-1.9605048981377624,0.0
45,3.007725,1411.0,721.0,-2.0025822118983423,0.0
46,3.0004291666666667,1396.0,712.0,-1.9865102013970437,0.0
47,3.0364125,1381.0,656.0,-2.0503156187874927,0.0
48,3.0212541666666666,1364.0,628.0,-2.072886525816891,0.0
49,3.0598229166666666,1351.0,620.0,-2.0602684517281364,0.0
50,3.0490916666666665,1331.0,565.0,-2.106836293022186,0.0
51,3.0811083333333333,1316.0,556.0,-2.09298502800152,0.0
52,3.0629041666666668,1297.0,524.0,-2.1112158270654806,0.0
53,3.077247916666667,1276.0,472.0,-2.1682549132702933,0.0
54,3.0657375,1258.0,461.0,-2.1543045785810038,0.0
55,3.0610625,1237.0,412.0,-2.2058230621852104,0.0
56,3.0529166666666665,1216.0,382.0,-2.2244322237144183,0.0
57,3.048029166666667,1198.0,377.0,-2.204429334864642,0.0
58,3.030214583333333,1177.0,350.0,-2.2224939733380937,0.0
59,2.915783333333333,1156.0,337.0,-2.204429334864642,0.0
60,2.947233333333333,1132.0,322.0,-2.187093264190968,0.0
61,2.9772666666666665,1111.0,340.0,-2.1112158270654806,0.0
62,2.9544229166666667,1087.0,332.0,-2.064174949572419,0.0
63,2.9686958333333333,1069.0,334.0,-2.0159275337276936,0.0
64,2.979604166666667,1051.0,331.0,-1.9693187724613168,0.0
65,3.004502083333333,1027.0,313.0,-1.9144013246749008,0.0
66,2.991539583333333,1006.0,331.0,-1.792110769142688,0.0
