#,Intensity,KB0_x,KB0_y,KB0_d,KB0_led
0,0.0037895833333333327,,,,
1,0.005241666666666667,,,,
2,0.00499375,,,,
3,0.005277083333333332,,,,
4,0.004604166666666667,,,,
5,0.005029166666666667,,,,
6,0.0049229166666666675,,,,
7,0.006091666666666665,,,,
8,0.00563125,,,,
9,0.004179166666666667,,,,
10,0.0051354166666666675,,,,
11,0.0042854166666666665,,,,
12,0.005029166666666667,,,,
13,0.0047458333333333345,,,,
14,0.005383333333333335,,,,
15,0.004816666666666667,,,,
16,0.0049583333333333346,,,,
17,0.00541875,,,,
18,0.004852083333333332,,,,
19,0.005489583333333332,,,,
20,0.004214583333333333,,,,
21,0.005170833333333335,,,,
22,0.005064583333333332,,,,
23,0.0044979166666666666,,,,
24,0.004852083333333332,,,,
25,0.0049229166666666675,,,,
26,0.00456875,,,,
27,0.0047458333333333345,,,,
28,0.0045333333333333345,,,,
29,0.004604166666666667,,,,
30,0.008995833333333333,,,,
31,0.004427083333333333,,,,
32,0.0048875,,,,
33,0.0042854166666666665,,,,
34,0.005064583333333332,,,,
35,0.0047104166666666674,,,,
36,0.0049583333333333346,,,,
37,0.004214583333333333,,,,
38,0.004852083333333332,,,,
39,0.00520625,,,,
40,0.0040375,,,,
41,0.004604166666666667,,,,
42,0.00903125,,,,
43,0.004427083333333333,,,,
44,0.0037895833333333327,,,,
45,0.005064583333333332,,,,
46,0.010164583333333331,,,,
47,0.0048875,,,,
48,0.0038604166666666665,,,,
49,0.005383333333333335,,,,
50,0.0051,,,,
51,0.00541875,,,,
52,0.0049229166666666675,,,,
53,0.0042854166666666665,,,,
54,0.0053479166666666675,,,,
55,0.0053479166666666675,,,,
56,0.004852083333333332,,,,
57,0.005525,,,,
58,0.0051,,,,
59,0.00520625,,,,
60,0.0049583333333333346,,,,
61,0.0065520833333333325,,,,
62,0.0061625,,,,
63,0.005666666666666667,,,,
64,0.0047458333333333345,,,,
65,0.006020833333333335,,,,
66,0.005879166666666667,,,,
67,0.005489583333333332,,,,
68,0.006304166666666665,,,,
69,0.005666666666666667,,,,
70,0.005595833333333335,,,,
71,0.00626875,,,,
72,0.00605625,,,,
73,0.006020833333333335,,,,
74,0.006622916666666668,,,,
75,0.005383333333333335,,,,
76,0.0057729166666666675,,,,
77,0.00499375,,,,
78,0.0055604166666666675,,,,
79,0.00520625,,,,
80,0.00478125,,,,
81,0.0036479166666666665,,,,
82,0.005595833333333335,,,,
83,0.004675,,,,
84,0.008464583333333333,,,,
85,0.00414375,,,,
86,0.0042854166666666665,,,,
87,0.0055604166666666675,,,,
88,0.00765,,,,
89,0.0037895833333333327,,,,
90,0.00414375,,,,
91,0.004179166666666667,,,,
92,0.0042854166666666665,,,,
93,0.004604166666666667,,,,
94,0.00308125,,,,
95,0.00308125,,,,
96,0.00329375,,,,
97,0.0065875,,,,
98,0.005170833333333335,,,,
99,0.0027270833333333327,,,,
100,0.14658958333333333,,,,
101,0.45698125,,,,
102,0.5767604166666667,,,,
103,0.7728979166666666,,,,
104,1.0983416666666668,,,,
105,1.2348020833333333,,,,
106,1.3655604166666666,,,,
107,1.4156395833333333,858.0,2320.0,-0.5028432109278608,0.0
108,1.4933791666666667,,,,
109,1.524475,,,,
