#,Intensity,KB0_x,KB0_y,KB0_theta,KB0_led
0,0.0,nan,nan,nan,0
1,0.0,nan,nan,nan,0
2,0.0,nan,nan,nan,0
3,0.0,nan,nan,nan,0
4,0.0,nan,nan,nan,0
5,0.0,nan,nan,nan,0
6,0.0,nan,nan,nan,0
7,0.000186767578125,nan,nan,nan,0
8,0.080185546875,nan,nan,nan,0
9,0.02452880859375,nan,nan,nan,0
10,0.183551025390625,nan,nan,nan,0
11,0.000435791015625,nan,nan,nan,0
12,0.0,nan,nan,nan,0
13,0.0,nan,nan,nan,0
14,0.0,nan,nan,nan,0
15,0.00033203125,nan,nan,nan,0
16,0.000186767578125,nan,nan,nan,0
17,0.00033203125,nan,nan,nan,0
18,0.0,nan,nan,nan,0
19,0.000186767578125,nan,nan,nan,0
20,0.00053955078125,nan,nan,nan,0
21,0.000435791015625,nan,nan,nan,0
22,0.0,nan,nan,nan,0
23,0.0,nan,nan,nan,0
24,0.0,nan,nan,nan,0
25,0.000726318359375,nan,nan,nan,0
26,0.00033203125,nan,nan,nan,0
27,0.000186767578125,nan,nan,nan,0
28,0.000186767578125,nan,nan,nan,0
29,0.000435791015625,nan,nan,nan,0
30,0.00037353515625,nan,nan,nan,0
31,0.000186767578125,nan,nan,nan,0
32,0.000186767578125,nan,nan,nan,0
33,0.00033203125,nan,nan,nan,0
34,0.000186767578125,nan,nan,nan,0
35,0.0,nan,nan,nan,0
36,0.0,nan,nan,nan,0
37,0.0,nan,nan,nan,0
38,0.000435791015625,nan,nan,nan,0
39,0.0,nan,nan,nan,0
40,0.0,nan,nan,nan,0
41,0.000186767578125,nan,nan,nan,0
42,0.0,nan,nan,nan,0
43,0.0,nan,nan,nan,0
44,0.0,nan,nan,nan,0
45,0.0,nan,nan,nan,0
46,0.000186767578125,nan,nan,nan,0
47,0.0,nan,nan,nan,0
48,0.0,nan,nan,nan,0
49,0.000186767578125,nan,nan,nan,0
50,0.0,nan,nan,nan,0
51,0.8255126953125,nan,nan,nan,0
52,1.7879052734375,nan,nan,nan,0
53,2.256961669921875,nan,nan,nan,0
54,2.520054931640625,438,1908,2.993284633669977,0
55,2.632489013671875,473,1945,2.8317833712430662,0
56,2.664986572265625,463,1953,-0.12419297038125432,0
57,2.643612060546875,461,1968,-0.07134002800696937,0
58,2.629583740234375,450,1968,3.0999228905906806,0
59,2.643819580078125,nan,nan,nan,0
60,2.667601318359375,nan,nan,nan,0
61,2.676234130859375,462,1966,2.7702201835200153,0
62,2.6595703125,460,1969,2.8876120497096203,0
63,2.62483154296875,455,1968,-0.0942007959050839,0
64,2.651082763671875,450,1968,2.850650258943373,0
65,2.670008544921875,437,1979,-0.21934226083000397,0
66,2.630081787109375,426,1973,3.120981224326483,0
67,2.410692138671875,419,1983,2.988018018474222,0
68,1.97330322265625,422,1982,-0.8421619637289055,0
69,0.84697021484375,417,1986,-1.9369209320142176,0
70,0.4358740234375,405,1995,-1.9766583299605358,0
71,0.4350439453125,399,2000,-1.9929254983755627,0
72,0.43126708984375,386,2009,-2.0573304348205568,0
