#,Intensity,KB0_x,KB0_y,KB0_theta,KB0_led
0,0.0,nan,nan,nan,0
1,0.0,nan,nan,nan,0
2,0.0,nan,nan,nan,0
3,0.0,nan,nan,nan,0
4,0.0,nan,nan,nan,0
5,0.0,nan,nan,nan,0
6,0.0,nan,nan,nan,0
7,0.0,nan,nan,nan,0
8,0.0,nan,nan,nan,0
9,0.0,nan,nan,nan,0
10,0.000186767578125,nan,nan,nan,0
11,0.0,nan,nan,nan,0
12,0.0,nan,nan,nan,0
13,0.0,nan,nan,nan,0
14,0.0,nan,nan,nan,0
15,0.0,nan,nan,nan,0
16,0.00037353515625,nan,nan,nan,0
17,0.000186767578125,nan,nan,nan,0
18,0.0,nan,nan,nan,0
19,0.0,nan,nan,nan,0
20,0.0,nan,nan,nan,0
21,0.00037353515625,nan,nan,nan,0
22,0.0,nan,nan,nan,0
23,0.0,nan,nan,nan,0
24,0.0,nan,nan,nan,0
25,0.0,nan,nan,nan,0
26,0.0,nan,nan,nan,0
27,0.000186767578125,nan,nan,nan,0
28,0.0,nan,nan,nan,0
29,0.002012939453125,nan,nan,nan,0
30,0.000186767578125,nan,nan,nan,0
31,0.0,nan,nan,nan,0
32,0.0,nan,nan,nan,0
33,0.0,nan,nan,nan,0
34,0.0,nan,nan,nan,0
35,0.000186767578125,nan,nan,nan,0
36,0.0,nan,nan,nan,0
37,0.0,nan,nan,nan,0
38,0.0,nan,nan,nan,0
39,0.0,nan,nan,nan,0
40,0.0,nan,nan,nan,0
41,0.000186767578125,nan,nan,nan,0
42,0.376627197265625,nan,nan,nan,0
43,1.515888671875,nan,nan,nan,0
44,2.279249267578125,nan,nan,nan,0
45,2.555208740234375,nan,nan,nan,0
46,2.719813232421875,nan,nan,nan,0
47,2.85916259765625,nan,nan,nan,0
48,2.98591552734375,nan,nan,nan,0
49,3.050059814453125,nan,nan,nan,0
50,3.10411865234375,nan,nan,nan,0
51,3.11100830078125,nan,nan,nan,0
52,3.117337646484375,nan,nan,nan,0
53,3.142779541015625,338,2165,0.3561188293022639,0
54,3.17135498046875,335,2157,0.28011242260859015,0
55,3.037069091796875,312,2165,1.602470511150644,0
56,2.5793017578125,296,2165,1.5501188528354404,0
57,2.1888330078125,272,2164,1.4984116580677376,0
58,1.22042236328125,253,2161,1.4427080159396821,0
59,0.445150146484375,233,2157,1.4006077658510163,0
60,0.448055419921875,230,2161,1.4326464826682415,0
61,0.444029541015625,231,2148,1.5196406374272096,0
62,0.44857421875,231,2142,1.684279687588188,0
63,0.452579345703125,234,2133,1.8396918220334075,0
64,0.447744140625,229,2125,1.958055402187982,0
65,0.4534716796875,234,2112,2.0680728116537797,0
66,0.4587841796875,236,2105,2.1966901744579737,0
67,0.449591064453125,235,2110,2.312135739524119,0
68,0.449383544921875,229,2113,2.4051992724847873,0
69,0.454945068359375,229,2122,2.4482950545066293,0
70,0.451541748046875,229,2134,2.4260521832191007,0
71,0.45085693359375,239,2147,2.325440935329134,0
72,0.46222900390625,235,2164,2.190399831688593,0
73,0.455194091796875,239,2185,2.0135034153556077,0
