#,Intensity,KB0_x,KB0_y,KB0_theta,KB0_led
0,4.971109619140625,nan,nan,nan,0
1,4.9797216796875,nan,nan,nan,0
2,4.8734716796875,nan,nan,nan,0
3,4.8215087890625,1055,1895,-0.9901886670637268,0
4,4.663212890625,nan,nan,nan,0
5,4.512325439453125,nan,nan,nan,0
6,4.5565478515625,1106,1903,-0.9631983266276558,0
7,4.611353759765625,1120,1909,-0.7976920753334271,0
8,4.69446533203125,1138,1919,-0.6395963649673266,0
9,4.943385009765625,1153,1931,2.8260547188937926,0
10,5.16478759765625,1162,1942,2.65699582903456,0
11,5.334642333984375,1174,1954,2.465789081621826,0
12,5.54446533203125,1180,1973,3.0648262909063444,0
13,5.718740234375,1187,1993,2.7572537390107303,0
14,5.708841552734375,nan,nan,nan,0
15,5.64486328125,nan,nan,nan,0
16,5.557144775390625,nan,nan,nan,0
17,5.473680419921875,nan,nan,nan,0
18,5.49906005859375,nan,nan,nan,0
19,5.533695068359375,nan,nan,nan,0
20,5.322938232421875,nan,nan,nan,0
21,4.75771728515625,nan,nan,nan,0
22,4.251473388671875,nan,nan,nan,0
23,3.81076416015625,nan,nan,nan,0
24,3.61403564453125,nan,nan,nan,0
25,3.600899658203125,nan,nan,nan,0
26,3.46794189453125,nan,nan,nan,0
27,3.2720849609375,nan,nan,nan,0
28,3.30449951171875,nan,nan,nan,0
29,3.269781494140625,nan,nan,nan,0
30,3.25295166015625,nan,nan,nan,0
31,3.185943603515625,229,2008,-0.9265030939174439,0
32,2.98110107421875,229,2020,-0.8884465346223696,0
33,2.602564697265625,232,2029,-0.7877173935834065,0
34,1.901646728515625,nan,nan,nan,0
35,1.592110595703125,nan,nan,nan,0
36,0.656156005859375,233,2056,-1.1870514148269216,0
37,0.732938232421875,232,2063,-1.0604763729180107,0
38,0.859442138671875,233,2068,-0.9658261686050356,0
39,0.85203369140625,232,2074,-0.8701537764454326,0
40,0.793388671875,232,2077,-0.6927021121856969,0
41,0.850228271484375,232,2080,-0.6643701068222221,0
42,0.820947265625,232,2080,-0.5467655805886618,0
43,0.75308837890625,233,2077,-0.4222976915519414,0
44,0.806234130859375,232,2071,-0.3391123136904861,0
45,0.8049267578125,232,2062,-0.29196765819440795,0
46,0.725592041015625,232,2051,-0.27610907735677603,0
47,0.762841796875,232,2038,-0.2848115682790828,0
48,0.79102294921875,232,2026,-0.5212682944841562,0
49,0.718992919921875,232,2014,-0.3702143560935003,0
50,0.762177734375,232,2002,2.991784057680283,0
51,0.82132080078125,232,1990,-0.45805526316562206,0
52,0.76952392578125,232,1978,-0.5910554636386935,0
53,0.771329345703125,229,1964,-0.5581103943249213,0
54,0.8301611328125,232,1951,-0.678568711607987,0
55,0.7768701171875,229,1939,-0.07766810495802012,0
56,0.74296142578125,229,1927,-0.16323463743395417,0
57,0.80156494140625,229,1916,-0.23726207296655666,0
58,0.762177734375,230,1904,-0.3077814589652297,0
59,0.68651611328125,229,1891,-0.44402419718293906,0
60,0.74594970703125,229,1879,-0.5010669417868856,0
61,0.717498779296875,230,1870,-1.3010805619765806,0
62,0.60873779296875,229,1858,-1.301113446668202,0
63,0.65065673828125,229,1849,-1.3552066908836995,0
64,0.631129150390625,229,1843,-1.4116869528257414,0
65,0.52788818359375,229,1837,-1.4496143269499742,0
66,0.5404638671875,229,1835,-1.4824900601280975,0
67,0.523135986328125,226,1831,-0.8570822420222775,0
68,0.46339111328125,230,1831,-1.4967313252952597,0
69,0.440833740234375,226,1831,-0.7972478457738941,0
70,0.428154296875,229,1834,-1.4095048419754335,0
71,0.419791259765625,229,1834,-1.3521623231158797,0
72,0.420185546875,226,1835,-0.5516233224833478,0
73,0.421181640625,229,1831,-0.4730406413700603,0
74,0.420704345703125,230,1828,-1.1658696701144535,0
75,0.4201025390625,229,1825,-1.1403078232165669,0
76,0.422032470703125,226,1819,-0.445711500048533,0
77,0.421990966796875,226,1817,-0.626626875482903,0
78,0.421700439453125,226,1810,-0.573725721511245,0
79,0.422406005859375,229,1801,-0.5130656425119815,0
80,0.423194580078125,226,1796,-0.6428718362681782,0
81,0.422322998046875,226,1790,-0.5550688354625857,0
82,0.423173828125,229,1781,-1.2491408363041554,0
83,0.423817138671875,226,1771,-0.5152145936965185,0
84,0.422821044921875,226,1766,-0.672091568292644,0
85,0.445108642578125,227,1756,-0.5298455265883217,0
86,0.466773681640625,229,1750,-1.2718551204385893,0
87,0.468599853515625,226,1744,-0.539207097538136,0
88,0.49202880859375,226,1735,-0.5600326612410811,0
89,0.51444091796875,227,1729,-0.5655263556991463,0
90,0.4987109375,226,1723,-0.5885184642183088,0
91,0.479100341796875,229,1720,-1.2427194240142194,0
92,0.495286865234375,226,1714,-0.5801884115596545,0
93,0.4835205078125,226,1708,-0.572735034003522,0
94,0.473206787109375,226,1702,-0.5433196344723559,0
95,0.479556884765625,226,1696,-0.5466376517682887,0
96,0.46098388671875,226,1690,-0.529110052638873,0
97,0.443988037109375,226,1684,-0.535404738139579,0
98,0.43774169921875,226,1678,-0.5739368080236464,0
99,0.4297314453125,226,1672,-0.589768717094195,0
100,0.424647216796875,226,1667,-0.5627431697790057,0
101,0.425767822265625,226,1661,-0.5658763501182671,0
102,0.42869384765625,226,1654,-0.5607640920644661,0
103,0.425103759765625,226,1648,-0.5485876457057799,0
104,0.427012939453125,226,1640,-0.538117204857044,0
105,0.432325439453125,226,1633,-0.5109254613940895,0
106,0.43425537109375,226,1627,-0.5164323830060331,0
107,0.441995849609375,226,1618,-0.5258140801793596,0
108,0.457933349609375,nan,nan,nan,0
109,0.45334716796875,227,1606,-1.1494534129812894,0
110,0.4522265625,226,1597,-0.5410964402890599,0
111,0.463038330078125,227,1592,-1.3496764838981354,0
112,0.4571240234375,223,1583,-0.6217991809405476,0
113,0.451458740234375,226,1579,-0.5904270063874129,0
114,0.459053955078125,226,1573,-1.26173355791847,0
115,0.457020263671875,226,1567,-1.2804802796597867,0
116,0.4443408203125,223,1562,-0.6101689960089494,0
117,0.44728759765625,223,1552,-0.549196626874942,0
118,0.4446728515625,223,1546,-0.5697307452650371,0
119,0.43242919921875,226,1540,-1.2699199458500807,0
120,0.431619873046875,224,1535,-0.5887325165849409,0
121,0.433404541015625,227,1528,-1.3712826109303027,0
122,0.42786376953125,223,1523,-0.7313247161615615,0
123,0.42985595703125,223,1517,-0.7101775477685086,0
124,0.435230712890625,223,1510,-0.5969263033067107,0
125,0.4337158203125,227,1504,-1.1702258241722525,0
126,0.437098388671875,226,1498,-1.2722754989552607,0
127,0.45102294921875,223,1492,-0.6579270629497111,0
128,0.44886474609375,226,1489,-1.2024654750286574,0
129,0.447183837890625,226,1481,-1.3918091789639782,0
130,0.457601318359375,223,1477,-0.6211612464014831,0
131,0.455443115234375,223,1471,-0.6168220229571948,0
132,0.449674072265625,226,1466,-1.3767305312267553,0
133,0.4552978515625,224,1460,-0.5948090673108806,0
134,0.4548828125,226,1456,-1.250007621170984,0
135,0.4443408203125,226,1450,-1.2558315382092449,0
136,0.447142333984375,226,1444,-1.2389689719942396,0
137,0.447744140625,223,1435,-0.5576430974821895,0
138,0.436849365234375,223,1429,-0.5513159570736073,0
139,0.436849365234375,223,1423,-0.5882879765857489,0
140,0.438634033203125,223,1417,-0.5852378092377339,0
141,0.430810546875,226,1411,-1.271464316421456,0
142,0.43242919921875,226,1405,-1.2796923173921666,0
143,0.43828125,223,1399,-0.6271110376940485,0
144,0.4350439453125,226,1393,-1.310030050327871,0
145,0.436019287109375,223,1384,-0.6265910832979622,0
146,0.447225341796875,223,1378,-0.611174569724021,0
147,0.44625,220,1376,-0.6351843276113689,0
148,0.44396728515625,226,1361,-0.6564495944152169,0
149,0.454052734375,223,1363,-0.6394516837383097,0
150,0.45326416015625,226,1358,-1.3202753672483531,0
151,0.444776611328125,226,1354,-1.3271469005392333,0
152,0.453201904296875,226,1348,-1.3041524320407047,0
153,0.452122802734375,223,1342,-0.6243833845562285,0
154,0.44305419921875,226,1336,-1.351004051796573,0
155,0.446416015625,223,1333,-0.6059454270727151,0
156,0.446976318359375,223,1327,-0.5810467380374473,0
157,0.438135986328125,224,1321,-1.3139233825439867,0
158,0.436600341796875,224,1316,-1.3383715303327754,0
159,0.443157958984375,224,1306,-0.5429837523873737,0
160,0.434462890625,220,1301,-0.5524643824017299,0
161,0.434483642578125,223,1291,-0.5945243735667392,0
162,0.4409375,224,1285,-1.3445552802627025,0
163,0.438218994140625,220,1279,-0.7979161408141611,0
164,0.4367041015625,220,1274,-0.7501647664638025,0
165,0.445938720703125,223,1270,-1.4801947592550828,0
166,0.4440087890625,224,1264,-1.6232786743860288,0
167,0.440771484375,223,1264,-1.4450621393732357,0
168,0.448428955078125,223,1265,-1.4510919178709525,0
169,0.44836669921875,223,1264,-1.4419276222370767,0
170,0.44239013671875,220,1265,-0.7362575674364145,0
171,0.446229248046875,220,1271,-0.6264935967149197,0
172,0.44637451171875,224,1268,-1.2966353136076911,0
173,0.439256591796875,223,1270,-0.4359858278173476,0
174,0.442327880859375,223,1270,-0.3377487834517292,0
175,0.44820068359375,224,1267,-0.9876023794843327,0
176,0.440128173828125,223,1261,-1.0792134267972395,0
177,0.440335693359375,220,1255,-0.3614141998581015,0
178,0.446063232421875,226,1246,-1.1130913661203792,0
179,0.439049072265625,224,1237,-1.2180698521553595,0
180,0.437886962890625,223,1228,-1.2725126353712453,0
181,0.44496337890625,223,1220,-1.2917359818264513,0
182,0.442410888671875,220,1214,-0.7008782180302577,0
183,0.43898681640625,223,1204,-0.5465048486002266,0
184,0.446748046875,224,1199,-1.242834276433742,0
185,0.44724609375,224,1189,-1.3163802557799364,0
186,0.441622314453125,223,1183,-1.2913322509682104,0
187,0.450172119140625,220,1178,-0.6505910874594689,0
188,0.451375732421875,223,1171,-1.3622682520443004,0
189,0.4443408203125,220,1166,-0.6007864685684883,0
190,0.44662353515625,223,1159,-1.3456171489789046,0
191,0.449176025390625,223,1156,-1.2207215444544968,0
192,0.43595703125,220,1147,-0.533013169134307,0
193,0.436351318359375,218,1132,-1.2728943444588054,0
194,0.443406982421875,218,1133,-0.5141085013344524,0
195,0.435064697265625,220,1124,-0.5133192630907564,0
196,0.4358740234375,223,1117,-1.192848706621314,0
197,0.443282470703125,224,1108,-1.2016174891580764,0
198,0.438675537109375,223,1102,-1.206790741662612,0
199,0.437388916015625,223,1097,-1.2283477373800746,0
200,0.445108642578125,221,1084,-0.5840139225018524,0
201,0.443905029296875,224,1078,-1.2574321218086055,0
202,0.44205810546875,220,1073,-0.6439066579264923,0
203,0.44761962890625,220,1066,-0.6083090621319966,0
204,0.4493212890625,223,1060,-1.2550820509852842,0
205,0.443656005859375,220,1052,-0.6018993130810886,0
206,0.449923095703125,220,1048,-0.5723154639041557,0
207,0.452579345703125,220,1043,-0.6259834330380056,0
208,0.445025634765625,223,1034,-1.2590197070169005,0
209,0.447474365234375,220,1030,-0.5477681071650795,0
210,0.452724609375,223,1024,-1.2309630100880327,0
211,0.445274658203125,223,1018,-1.2606564735513093,0
212,0.447142333984375,220,1009,-0.6085419007832167,0
213,0.452786865234375,220,1003,-0.6701759611313758,0
214,0.447412109375,217,998,-1.4499615405647663,0
215,0.446810302734375,220,991,-0.6808906654516207,0
216,0.45177001953125,224,985,-1.3394461109170077,0
217,0.4489892578125,218,976,-1.47192016657071,0
218,0.443095703125,224,976,-1.3769965983426493,0
219,0.449404296875,220,973,-1.519452945012448,0
220,1.40096435546875,223,973,-1.3992899555412306,0
221,1.47986328125,nan,nan,nan,0
222,1.6034619140625,nan,nan,nan,0
223,1.5053466796875,nan,nan,nan,0
224,1.402313232421875,nan,nan,nan,0
225,1.448009033203125,nan,nan,nan,0
226,1.5811328125,nan,nan,nan,0
227,1.563389892578125,nan,nan,nan,0
228,1.57594482421875,nan,nan,nan,0
229,1.615498046875,nan,nan,nan,0
230,1.78221923828125,nan,nan,nan,0
231,2.19734130859375,nan,nan,nan,0
232,2.7931298828125,nan,nan,nan,0
233,3.00857666015625,nan,nan,nan,0
234,3.031051025390625,nan,nan,nan,0
235,3.170296630859375,nan,nan,nan,0
236,3.176024169921875,nan,nan,nan,0
237,3.05389892578125,nan,nan,nan,0
238,3.0006494140625,nan,nan,nan,0
239,2.779122314453125,nan,nan,nan,0
