#,Intensity,KB0_x,KB0_y,KB0_theta,KB0_led
0,0.0,nan,nan,nan,0
1,0.0,nan,nan,nan,0
2,0.0,nan,nan,nan,0
3,0.0,nan,nan,nan,0
4,0.0,nan,nan,nan,0
5,0.0,nan,nan,nan,0
6,0.0,nan,nan,nan,0
7,0.0,nan,nan,nan,0
8,0.0,nan,nan,nan,0
9,0.0,nan,nan,nan,0
10,0.0,nan,nan,nan,0
11,0.0,nan,nan,nan,0
12,0.0,nan,nan,nan,0
13,0.0,nan,nan,nan,0
14,0.0,nan,nan,nan,0
15,0.0,nan,nan,nan,0
16,0.0,nan,nan,nan,0
17,0.0,nan,nan,nan,0
18,0.0,nan,nan,nan,0
19,0.0,nan,nan,nan,0
20,0.0,nan,nan,nan,0
21,0.0,nan,nan,nan,0
22,0.0,nan,nan,nan,0
23,0.0,nan,nan,nan,0
24,0.0,nan,nan,nan,0
25,0.0,nan,nan,nan,0
26,0.0,nan,nan,nan,0
27,0.0,nan,nan,nan,0
28,0.0,nan,nan,nan,0
29,0.0,nan,nan,nan,0
30,0.0,nan,nan,nan,0
31,0.0,nan,nan,nan,0
32,0.0,nan,nan,nan,0
33,0.0,nan,nan,nan,0
34,0.0,nan,nan,nan,0
35,0.0,nan,nan,nan,0
36,0.0,nan,nan,nan,0
37,0.0,nan,nan,nan,0
38,0.0,nan,nan,nan,0
39,0.0,nan,nan,nan,0
40,0.0,nan,nan,nan,0
41,0.0,nan,nan,nan,0
42,0.0,nan,nan,nan,0
43,0.0,nan,nan,nan,0
44,0.0,nan,nan,nan,0
45,0.0,nan,nan,nan,0
46,0.0,nan,nan,nan,0
47,0.0,nan,nan,nan,0
48,0.0,nan,nan,nan,0
49,0.0,nan,nan,nan,0
50,0.0,nan,nan,nan,0
51,0.0,nan,nan,nan,0
52,0.0,nan,nan,nan,0
53,0.0,nan,nan,nan,0
54,0.0,nan,nan,nan,0
55,0.0,nan,nan,nan,0
56,0.0,nan,nan,nan,0
57,0.0,nan,nan,nan,0
58,0.0,nan,nan,nan,0
59,0.507364501953125,nan,nan,nan,0
60,1.27695068359375,nan,nan,nan,0
61,1.711890869140625,nan,nan,nan,0
62,1.789378662109375,nan,nan,nan,0
63,1.861180419921875,nan,nan,nan,0
64,1.8454296875,nan,nan,nan,0
65,1.817518310546875,nan,nan,nan,0
66,1.795645751953125,nan,nan,nan,0
67,1.79433837890625,nan,nan,nan,0
68,1.78346435546875,nan,nan,nan,0
69,1.8029296875,nan,nan,nan,0
70,1.892391357421875,nan,nan,nan,0
71,1.886207275390625,nan,nan,nan,0
72,1.1384521484375,nan,nan,nan,0
73,0.4491552734375,238,2116,-1.6291996684400019,0
74,0.4385302734375,230,2114,-1.6366554571654461,0
75,0.439505615234375,231,2113,-1.7283530359376122,0
76,0.443406982421875,231,2112,-1.750181829220904,0
77,0.448138427734375,229,2110,-1.8041927662342463,0
78,0.441871337890625,232,2110,-1.8221017898123284,0
79,0.446104736328125,238,2112,-1.834538346436025,0
80,0.450089111328125,235,2113,-1.8139215860217197,0
